BrightBox,Project ID,Job Code,Address,Utility Company,TU Invoice,City,CAP date approved,Permit Approval Date,Created Date,Install Date,PTO Recorded Date,Project Status
,PR-3004238011,223R-130SOUZ,130 Pocasset St Somerset MA USA 02725,National Grid,"$2,027.12",SOMERSET,8/1/2025,9/15/2025,10/23/2025,11/18/2025,2/5/2026,Complete
,PR-3003813855,221R-060BORK,60 Montvale Rd Gardner MA USA 01440,National Grid,"$7,483.28",GARDNER,5/10/2025,5/22/2025,9/10/2025,9/16/2025,2/5/2026,Complete
,PR-3004002305,221R-176GREE,176 W Allen Ridge Rd Springfield MA USA 01118,WMECO,"$4,956.32",SPRINGFIELD,6/9/2025,12/19/2025,7/23/2025,1/6/2026,2/5/2026,Complete
,PR-3003761615,223R-80CGILL,80 Center St Randolph MA USA 02368,National Grid,"$7,816.28",RANDOLPH,4/19/2025,4/28/2025,6/24/2025,7/24/2025,2/10/2026,Complete
,PR-3004190102,223R-561PONT,1561 Main St Acushnet MA USA 02743,Eversource,"$4,289.78",Acushnet,10/17/2025,10/27/2025,11/18/2025,11/29/2025,2/10/2026,Complete
,PR-3004007262,222R-036PAWA2,36 New Caster Dr Lowell MA USA 01854,National Grid,"$8,920.25",LOWELL,7/8/2025,7/28/2025,10/2/2025,11/5/2025,2/11/2026,Complete
,PR-3003876952,223R-001LHOM2,1 Candle Paper Ln Wareham MA USA 02576,Eversource,"$3,947.53",Wareham,5/19/2025,6/9/2025,7/22/2025,10/16/2025,2/12/2026,Complete
,PR-3003388415,221R-075CAM1,75 Prospect St Auburn MA USA 01501,National Grid,"$11,435.70",Auburn,4/1/2025,5/12/2025,10/7/2025,11/12/2025,2/13/2026,Complete
,PR-3003219115,223R-034BOVE,34 Vesey Rd Randolph MA USA 02368,National Grid,"$2,038.32",Randolph,10/30/2024,11/6/2024,3/7/2025,3/13/2025,2/13/2026,Complete
,PR-3003615446,221R-114ANDE,1147 New Ipswich Rd Ashby MA USA 01431,UNITIL,"$1,125.64",ASHBY,3/14/2025,6/27/2025,5/9/2025,11/19/2025,2/17/2026,Complete
,PR-3004207745,223R-011HALL,11 Michael Rd Attleboro MA USA 02703,National Grid,"$2,027.12",Attleboro,8/4/2025,8/13/2025,10/24/2025,11/28/2025,2/17/2026,Complete
,PR-3003910042,223R-074PACH,74 Elsie Rd Brockton MA USA 02302,National Grid,"$2,027.12",BROCKTON,6/2/2025,6/20/2025,9/25/2025,10/16/2025,2/18/2026,Complete
,PR-3003831787,221R-007LOPE,7 Amherst Dr Milford MA USA 01757,National Grid,"$21,980.02",MILFORD,5/15/2025,5/29/2025,10/31/2025,12/5/2025,2/23/2026,Complete
,PR-3003686162,221R-318DEFE,318 5th Massachusetts Turnpike Fitchburg MA USA 01420,UNITIL,"$1,125.64",FITCHBURG,4/24/2025,6/2/2025,5/14/2025,7/25/2025,2/23/2026,Complete
,PR-3003569196,221R-192BOSW,192 Gilbert Ave Springfield MA USA 01119,WMECO,"$4,292.92",SPRINGFIELD,4/6/2025,12/19/2025,11/6/2025,1/6/2026,3/2/2026,Complete
,PR-3003777204,221R-88KLAVA,88 Kelly Rd Northbridge MA USA 01534,National Grid,"$7,816.28",Northbridge,4/11/2025,5/14/2025,6/18/2025,7/9/2025,3/3/2026,Complete
,PR-3003177793,222R-013ROJ1,13 Monroe St Lawrence MA USA 01843,National Grid,"$2,038.23",Lawrence,10/15/2024,12/18/2024,1/31/2025,1/29/2025,3/5/2026,Complete
,PR-3003992609,221R-50BWILC,50B River Rd Erving MA USA 01344,WMECO,"$2,742.92",Erving,6/16/2025,10/14/2025,9/22/2025,10/30/2025,3/5/2026,Complete
,PR-3004272942,221R-305CLAU,305 Franklin Rd Fitchburg MA USA 01420,UNITIL,"$15,155.46",Fitchburg,8/14/2025,9/15/2025,8/29/2025,9/22/2025,3/9/2026,Complete
,PR-3003763709,221R-235SLOA,235 North St Upton MA USA 01568,National Grid,"$7,483.28",UPTON,4/17/2025,4/28/2025,7/10/2025,9/25/2025,3/10/2026,Complete
,PR-3004010688,222R-010NAVA,10 Blaine St Malden MA USA 02148,National Grid,"$2,027.00",MALDEN,7/8/2025,7/11/2025,11/5/2025,11/25/2025,3/18/2026,Complete
,PR-3003505974,221R-157KRA1,157 Columbia Dr Amherst MA USA 01002,WMECO,"$5,548.93",Amherst,4/8/2025,12/19/2025,8/26/2025,1/23/2026,3/20/2026,Complete
,PR-3004616016,221R-233YEBO,233 Munsing St Ludlow MA USA 01056,WMECO,"$7,898.13",LUDLOW,12/21/2025,2/20/2026,1/5/2026,2/27/2026,4/8/2026,Complete
,PR-3004306330,222R-025MCGU,25 Colgate Dr North Andover MA USA 01845,National Grid,"$2,027.12",NORTH ANDOVER,9/9/2025,9/17/2025,12/15/2025,12/23/2025,4/16/2026,Complete
,PR-3004173495,221R-014MYRI,14 John St Easthampton MA USA 01027,WMECO,"$2,078.89",EASTHAMPTON,9/24/2025,2/5/2026,2/10/2026,2/10/2026,4/16/2026,Complete
,PR-3004590119,221R-371RIVE,371 PARKERVIEW ST SPRINGFIELD MA US 01129,WMECO,"$9,550.16",SPRINGFIELD,11/12/2025,1/15/2026,12/5/2025,1/20/2026,4/21/2026,Complete
,PR-3004503181,223R-382STIN,382 Prospect St Stoughton MA USA 02072,National Grid,"$2,027.12",STOUGHTON,10/13/2025,10/17/2025,12/18/2025,2/6/2026,4/22/2026,Complete
,PR-3003892552,221R-017ROGA,17 Brentwood Dr Dudley MA USA 01571,National Grid,"$7,483.28",DUDLEY,5/29/2025,6/13/2025,8/29/2025,9/18/2025,4/28/2026,Complete
,PR-3004354152,221R-095SABA2,95 Swan Ave Fitchburg MA USA 01420,UNITIL,"$6,793.12",Fitchburg,9/16/2025,11/21/2025,10/23/2025,11/22/2025,4/30/2026,Complete
,PR-3004464717,221R-033OBRI2,33 PRATT ST LUNENBURG MA US 01462,UNITIL,"$11,979.03",LUNENBURG,10/14/2025,12/4/2025,11/19/2025,12/6/2025,5/5/2026,Complete
,PR-3002953419,223R-026BENJ,26 Cumberland Dr Brockton MA USA 02301,National Grid,"$7,763.11",Brockton,9/11/2024,4/21/2026,11/25/2025,11/25/2025,5/7/2026,Complete
,PR-3003414575,221R-043FLYN,43 Lyons Rd Dudley MA USA 01571,National Grid,"$12,035.31",Dudley,3/3/2025,5/22/2025,8/4/2025,10/31/2025,5/8/2026,Complete
,PR-3003811363,223R-194PIME2,194 Agricultural Ave Rehoboth MA USA 02769,National Grid,"$10,171.17",REHOBOTH,5/22/2025,6/10/2025,2/25/2026,3/31/2026,5/15/2026,Complete
,PR-3004716752,221R-619LORE,619 S East St Amherst MA USA 01002,WMECO,"$3,440.87",Amherst,12/26/2025,3/18/2026,1/8/2026,4/15/2026,5/18/2026,Complete
,PR-3004692281,221R-147HOJN,147 Central St Auburn MA USA 01501,National Grid,"$8,157.66",Auburn,12/10/2025,1/7/2026,2/24/2026,3/4/2026,5/21/2026,Complete
,PR-3003716795,222R-58LALCA,58 Louisberg St Lawrence MA USA 01843,National Grid,"$7,483.28",LAWRENCE,4/3/2025,4/25/2025,9/23/2025,-,-,Cancelled
,PR-3004762723,221R-061DERR,61 Pomeroy St Easthampton MA USA 01027,WMECO,"$6,276.56",Easthampton,1/29/2026,-,2/23/2026,-,-,Cancelled
,PR-3004384029,221R-284PICA,284 5th Massachusetts Turnpike Fitchburg MA USA 01420,UNITIL,"$16,919.79",FITCHBURG,9/10/2025,-,12/5/2025,-,-,Cancelled
,PR-3004867548,223R-037DUNN2,37 Pond Ln Randolph MA USA 02368,National Grid,"$6,500.00",RANDOLPH,2/25/2026,3/3/2026,5/22/2026,-,-,Cancelled
,PR-3003930633,221R-060VLAC,60 Margerie St Lee MA USA 01238,Eversource,"$6,836.28",LEE,7/3/2025,-,12/11/2025,-,-,Cancelled
,PR-3002927100,281R-043EBER,1043 Dexter Mountain Rd Glover VT USA 05839,Vermont Electric Cooperative,"$2,830.31",Glover,8/29/2024,9/3/2024,10/7/2024,-,-,Cancelled
,PR-3002540151,224R-320MARQ,320 E Center St Lee MA USA 01238,WMECO,"$3,278.12",Lee,6/4/2024,-,8/28/2024,-,-,Cancelled
,PR-3003265136,224R-641STAN,1641 Parker St Springfield MA USA 01128,WMECO,"$10,000.00",Springfield,2/6/2025,-,3/25/2025,-,-,Cancelled
,PR-3003627408,221R-174DIGI,174 Orient St Worcester MA USA 01604,National Grid,"$7,717.94",Worcester,3/6/2025,4/9/2025,5/29/2025,-,-,Cancelled
,PR-3003699285,221R-10PROBI,10 Pondview Dr Springfield MA USA 01118,WMECO,"$6,389.40",Springfield,4/7/2025,-,6/4/2025,-,-,Cancelled
,PR-3002823369,224R-145LINK,145 Dewey St West Springfield MA USA 01089,WMECO,"$1,961.20",West Springfield,7/31/2024,9/12/2024,8/27/2024,-,-,Cancelled
,PR-3004810246,222R-081WALL,81 Leewood St Manchester NH USA 03103,Eversource,"$10,935.50",Manchester,1/29/2026,2/27/2026,5/27/2026,-,-,Cancelled
,PR-3003673739,221R-33SJOHN,33 Scout Rd Greenfield MA USA 01301,WMECO,"$3,390.09",Greenfield,3/14/2025,-,5/15/2025,-,-,Cancelled
,PR-3004743816,223R-161STOW,161 Barlows Landing Rd Bourne MA USA 02559,Eversource,"$13,264.84",Bourne,1/23/2026,2/20/2026,5/1/2026,-,-,Pending Install
,PR-3004379377,222R-029MACK,29 Emery Rd Jaffrey NH USA 03452,Eversource,"$3,197.99",Jaffrey,9/17/2025,10/21/2025,11/18/2025,-,-,Cancelled
,PR-3001841925,223R-037GOME,37 Taylor Ave Brockton MA USA 02302,National Grid,"$7,102.70",Brockton,1/11/2024,1/29/2024,2/29/2024,-,-,Cancelled
,PR-3000792366,221R-063ELM1,63 Newland Ave Bellingham MA USA 02019,National Grid,"$7,102.70",BELLINGHAM,3/16/2023,-,2/22/2023,-,-,Cancelled
,PR-3004156934,221R-232NGUY,232 Louis Rd Springfield MA USA 01118,WMECO,"$10,726.08",Springfield,7/25/2025,-,8/4/2025,-,-,Cancelled
,PR-3004650506,221R-069DALL,69 ERIN LN LUDLOW MA US 01056,WMECO,"$17,304.83",Ludlow,12/12/2025,3/19/2026,2/25/2026,3/31/2026,-,"Installed, Pending TU"
,PR-3001403053,222R-110MON1,110 Moose Brook Dr Stoddard NH USA 03464,Eversource,"$2,906.99",Stoddard,8/7/2023,10/2/2023,7/14/2023,-,-,Cancelled
,PR-3001433498,224R-024STER,24 Helena St Ludlow MA USA 01056,WMECO,"$3,514.19",Ludlow,7/28/2023,-,7/18/2023,-,-,Cancelled
,PR-3003143237,224R-026COAT,26 Rockingham Cir East Longmeadow MA USA 01028,National Grid,"$9,258.70",E Longmeadow,12/3/2024,12/18/2024,5/12/2025,-,-,Cancelled
,PR-3003722704,223R-27FCELE,27 Federico Cir Stoughton MA USA 02072,National Grid,"$8,000.00",STOUGHTON,4/11/2025,4/21/2025,7/15/2025,-,-,Cancelled
,PR-3003569929,222R-130PIER2,130 S Bowdoin St Lawrence MA USA 01843,National Grid,"$7,483.20",LAWRENCE,2/21/2025,4/9/2025,5/1/2025,5/6/2025,-,"Installed, Pending TU"
,PR-3002427308,222R-080TORR,80 S Elm St Lynn MA USA 01905,National Grid,"$9,314.70",Lynn,4/26/2024,5/14/2024,4/22/2024,-,-,Cancelled
,PR-3004898461,222R-035PHAM2,35 Oak Ridge Cir Lynn MA USA 01904,National Grid,"$2,027.12",LYNN,3/8/2026,3/12/2026,5/20/2026,-,-,Pending Install
,PR-3004853868,221R-025PERE2,25 Debbie Dr Leominster MA USA 01453,National Grid,"$2,027.12",LEOMINSTER,2/23/2026,3/13/2026,4/20/2026,4/24/2026,-,"Installed, Pending TU"
,PR-3004654053,223R-054AUGU,54 Michael Dr Brockton MA USA 02301,National Grid,"$15,001.00",BROCKTON,11/25/2025,4/5/2026,4/1/2026,4/3/2026,-,"Installed, Pending TU"
,PR-3000526247,221R-030RUBY,30 Poirier St Bellingham MA USA 02019,National Grid,"$2,966.86",Bellingham,2/3/2023,6/2/2023,5/17/2023,-,-,Cancelled
,PR-3003061808,222R-622GER1,622 Haverhill St Lawrence MA USA 01841,National Grid,"$7,658.50",Lawrence,11/4/2024,-,11/14/2024,-,-,Cancelled
,PR-3003795902,222R-83ACANT,83 Ayer St Methuen MA USA 01844,National Grid,"$7,483.28",METHUEN,4/11/2025,5/7/2025,7/10/2025,-,-,Cancelled
,PR-3003621833,222R-53GMORE,53 Golf Ave Methuen MA USA 01844,National Grid,"$8,157.66",Methuen,3/13/2025,4/10/2025,10/25/2025,11/11/2025,-,"Installed, Pending TU"
,PR-3000710809,224R-098RYAN,98 East Road Adams MA USA 01220,National Grid,"$7,102.70",Adams,3/27/2023,-,2/7/2023,-,-,Cancelled
,PR-3000860286,224R-110POME,110 Eden Trail Leyden MA USA 01337,WMECO,"$1,329.64",Leyden,3/25/2023,6/1/2023,3/6/2023,-,-,Cancelled
,PR-3001113890,223R-007MARC,7 Hayward Ave Brockton MA USA 02301,National Grid,"$6,881.19",Brockton,6/14/2023,-,8/21/2023,-,-,Cancelled
,PR-3002489071,222R-084GARC,84 Colonial Rd Lawrence MA USA 01843,National Grid,"$8,161.51",Lawrence,6/6/2024,6/24/2024,5/6/2024,-,-,Cancelled
,PR-3002034409,221R-675KELL,675 Townsend St Fitchburg MA USA 01420,UNITIL,"$1,404.78",Fitchburg,1/10/2024,-,1/5/2024,-,-,Cancelled
,PR-3001496369,221R-006ESCA,6 Cleveland St Fitchburg MA USA 01420,UNITIL,"$1,054.04",Fitchburg,10/4/2023,10/12/2023,11/16/2023,-,-,Cancelled
,PR-3004107644,221R-255CASE,255 Baker St Gardner MA USA 01440,National Grid,"$8,157.66",Gardner,7/9/2025,10/16/2025,10/10/2025,10/30/2025,-,"Installed, Pending TU"
,PR-3003382627,222R-093GOME,93 Robinson St Lynn MA USA 01905,National Grid,"$7,483.28",Lynn,12/29/2024,1/2/2025,2/28/2025,-,-,Cancelled
,PR-3001679000,231R-006COUS,6 Victor St Bloomfield CT USA 06002,Eversource,$910.91,Bloomfield Village,9/26/2023,10/17/2023,2/6/2024,-,-,Cancelled
,PR-3003787276,221R-3BALAUT,1 Balboa Dr Springfield MA USA 01119,WMECO,"$2,862.33",Springfield,4/29/2025,8/15/2025,5/16/2025,-,-,Cancelled
,PR-3004047517,221R-126GAJD,126 Ardmore St #128 Springfield MA USA 01104,WMECO,"$5,674.28",SPRINGFIELD,7/29/2025,10/9/2025,8/21/2025,-,-,Cancelled
,PR-3004773020,221R-005ROBE2,5 Barrington Dr Springfield MA USA 01129,WMECO,$810.86,SPRINGFIELD,2/4/2026,-,3/5/2026,-,-,Cancelled
,PR-3003792090,221R-39WBROT,39 Wilbur St Worcester MA USA 01606,National Grid,"$2,038.32",WORCESTER,5/6/2025,8/19/2025,7/18/2025,-,-,Cancelled
,PR-3003047272,224R-017DO1,17 Sylvia Heights Hadley MA USA 01035,Eversource,"$23,037.00",Hadley,12/3/2024,-,12/19/2024,-,-,Cancelled
,PR-3002195545,224R-307DENN,307 College Hwy Southampton MA USA 01073,WMECO,"$2,556.58",Southampton,3/26/2024,-,2/21/2024,-,-,Cancelled
,PR-3001840144,224R-020PAUL,20 West St Greenfield MA USA 01301,WMECO,$128.57,Greenfield,11/1/2023,1/2/2024,11/21/2023,-,-,Cancelled
,PR-3001180187,223R-365CHER,365 Homeland Dr Whitman MA USA 02382,National Grid,"$6,881.19",Whitman,5/20/2023,5/30/2023,5/17/2023,6/5/2023,-,"Installed, Pending TU"
,PR-3001176686,221R-022SIVA,22 Oran St Worcester MA USA 01605,National Grid,"$4,500.00",Worcester,6/29/2023,-,8/2/2023,-,-,Cancelled
,PR-3001236920,223R-038TOUS,38 Wilder St Brockton MA USA 02301,National Grid,"$8,810.20",Brockton,6/13/2023,11/29/2023,9/7/2023,12/6/2023,-,"Installed, Pending TU"
,PR-3002268349,221R-011GAR4,11 Stockholm St Bellingham MA USA 02019,National Grid,"$14,626.01",Bellingham,3/23/2024,4/11/2024,10/22/2024,-,-,Cancelled
,PR-3004802662,221R-157SAND2,157 Pinedale Ave Athol MA USA 01331,National Grid,"$1,500.00",ATHOL,2/14/2026,3/4/2026,4/1/2026,-,-,Pending Install
,PR-3003537248,223R-135RAM1,135 Clifton Ave Brockton MA USA 02301,National Grid,"$7,816.28",BROCKTON,4/4/2025,6/16/2025,9/4/2025,-,-,Cancelled
,PR-3004742554,221R-008CAZO,8 Emerald Ave Webster MA USA 01570,National Grid,"$4,500.00",WEBSTER,1/13/2026,2/12/2026,3/13/2026,-,-,Pending Install
,PR-3003562709,222R-56SMLIL,56 Seaview Ave Malden MA USA 02148,National Grid,"$7,500.00",MALDEN,3/4/2025,3/12/2025,2/7/2025,-,-,Cancelled
,PR-3004026476,222R-003CHEA,3 Ready Ave Lowell MA USA 01854,National Grid,"$11,248.65",LOWELL,6/23/2025,7/10/2025,10/16/2025,11/10/2025,-,"Installed, Pending TU"
,PR-3004215104,221R-064ALDA2,64 Vine St Fitchburg MA USA 01420,UNITIL,"$12,843.04",FITCHBURG,9/1/2025,-,12/11/2025,-,-,Cancelled
,PR-3003699172,221R-51WAJUN,51 Willard St Leominster MA USA 01453,National Grid,"$2,027.12",LEOMINSTER,3/28/2025,4/16/2025,4/8/2025,9/25/2025,-,"Installed, Pending TU"
,PR-3004798080,221R-031GARC2,31 Norval Ave Fitchburg MA USA 01420,UNITIL,"$6,925.57",FITCHBURG,2/17/2026,-,3/31/2026,-,-,Cancelled
,PR-3002875267,221R-513JIME,513 Williams Rd Fitchburg MA USA 01420,UNITIL,"$7,149.00",Fitchburg,1/10/2025,3/19/2025,2/25/2025,-,-,Cancelled
,PR-3001165967,224R-098BOND,98 Homer St Agawam MA USA 01030,WMECO,"$3,786.81",Feeding Hills,8/22/2023,-,12/7/2023,-,-,Cancelled
,PR-3004024657,222R-093MICH,93 Holyoke St Malden MA USA 02148,National Grid,"$2,027.12",MALDEN,7/24/2025,8/4/2025,12/8/2025,12/5/2025,-,"Installed, Pending TU"
,PR-3000174708,223R-012DAS1,12 Sherman Dr Randolph MA USA 02368,National Grid,"$2,966.86",Randolph,10/11/2022,2/22/2023,1/26/2023,-,-,Cancelled
,PR-3004642663,223R-028JENK,28 Standish St Brockton MA USA 02302,National Grid,"$8,157.66",BROCKTON,11/21/2025,2/4/2026,1/30/2026,2/27/2026,-,"Installed, Pending TU"
,PR-3002938753,223R-005BRO1,5 Millett St Brockton MA USA 02301,National Grid,"$7,763.11",Brockton,8/22/2024,9/23/2024,9/25/2024,-,-,Cancelled
,PR-3001253321,222R-025MIT1,25 Bayfield Rd Wayland MA USA 01778,Eversource,$300.00,Wayland,7/15/2023,8/3/2023,9/6/2023,-,-,Cancelled
,PR-3002062945,221R-039CRES,39 Harugari St Fitchburg MA USA 01420,UNITIL,"$10,542.53",Fitchburg,1/24/2024,-,1/15/2024,-,-,Cancelled
,PR-3000691507,224R-213BRAS,213 Winchester Rd Northfield MA USA 01360,WMECO,$425.46,Northfield,2/22/2023,-,3/24/2023,-,-,Cancelled
,PR-3002169023,222R-016CARR,16 Frank Terrace Lowell MA USA 01851,National Grid,"$4,193.48",Lowell,2/20/2024,3/11/2024,4/30/2024,-,-,Cancelled
,PR-3001451086,222R-015LAV1,15 Coach Dr Dracut MA USA 01826,National Grid,"$6,881.19",Dracut,8/24/2023,11/7/2023,7/19/2023,-,-,Cancelled
,PR-3003190084,223R-154SEV1,154 Randolph St Abington MA USA 02351,National Grid,"$7,000.00",Abington,10/21/2024,10/25/2024,12/23/2024,-,-,Cancelled
,PR-3003028238,222R-180EST1,180 Bailey St Lawrence MA USA 01843,National Grid,"$11,451.91",Lawrence,9/16/2024,11/12/2024,2/5/2025,-,-,Cancelled
,PR-3003295180,222R-045GOOD,45 Durso Ave Lawrence MA USA 01843,National Grid,"$7,717.94",Lawrence,1/8/2025,-,4/9/2025,-,-,Cancelled
,PR-3002334348,222R-057BAR1,57 Harrison Ave Saugus MA USA 01906,National Grid,"$1,919.43",Saugus,5/2/2024,5/7/2024,3/27/2024,-,-,Cancelled
,PR-3002671834,224R-175MAES,175 Russell St Sunderland MA USA 01375,WMECO,"$1,332.65",Sunderland,6/28/2024,-,9/12/2024,-,-,Cancelled
,PR-3003126100,221R-013TAVE,13 Meadow Ln Southwick MA USA 01077,WMECO,"$1,000.00",Southwick,11/14/2024,-,3/27/2025,-,-,Cancelled
,PR-3002584972,221R-197ARSE,197 Rollstone St Fitchburg MA USA 01420,UNITIL,"$1,125.64",Fitchburg,6/10/2024,7/25/2024,5/29/2024,-,-,Cancelled
,PR-3002482655,221R-111CROW,111 Franklin St Fitchburg MA USA 01420,UNITIL,"$1,125.64",Fitchburg,5/18/2024,-,5/13/2024,-,-,Cancelled
,PR-3003920864,221R-092ARSE,92 Forest St Fitchburg MA USA 01420,UNITIL,"$6,124.49",FITCHBURG,6/3/2025,-,7/2/2025,-,-,Cancelled
,PR-3003282599,222R-016MCP1,16 Parlee Rd Chelmsford MA USA 01824,National Grid,"$8,000.00",Chelmsford,11/19/2024,12/10/2024,1/31/2025,-,-,Cancelled
,PR-3004187025,222R-029PLAC,29 County Rd Andover MA USA 01810,National Grid,"$8,157.66",ANDOVER,7/16/2025,8/4/2025,7/13/2025,-,-,Cancelled
,PR-3003888345,221R-271BLOO,271 Charlton Rd Spencer MA USA 01562,National Grid,"$7,717.94",SPENCER,5/13/2025,12/17/2025,11/17/2025,12/18/2025,-,"Installed, Pending TU"
,PR-3004257577,221R-004REYN,4 Gendron St Northbridge MA USA 01534,National Grid,"$9,000.00",NORTHBRIDGE,8/20/2025,10/9/2025,12/16/2025,12/31/2025,-,"Installed, Pending TU"
,PR-3003644057,221R-4ATOBEN,4 Atlas St Worcester MA USA 01604,National Grid,"$7,483.28",WORCESTER,3/15/2025,3/21/2025,5/19/2025,-,-,Cancelled
,PR-3003784362,221R-117PHAM,117 Moreland St Worcester MA USA 01609,National Grid,"$2,038.32",WORCESTER,5/7/2025,-,7/25/2025,-,-,Cancelled
,PR-3003104130,223R-015GAR2,15 Sycamore Ave Attleboro MA USA 02703,National Grid,$0.00,Attleboro,9/30/2024,10/10/2024,12/9/2024,-,-,Cancelled
,PR-3000932414,224R-056LACH,56 Avery St East Longmeadow MA USA 01028,National Grid,"$2,329.40",East Longmeadow,4/15/2023,-,3/25/2023,-,-,Cancelled
,PR-3003776733,221R-11PGREN,11 Pidgeon Dr Wilbraham MA USA 01095,National Grid,"$7,483.28",WILBRAHAM,4/28/2025,5/5/2025,7/25/2025,-,-,Cancelled
,PR-3004658279,221R-056MEST,56 Springfield St Wilbraham MA USA 01095,National Grid,"$2,027.12",WILBRAHAM,12/22/2025,1/2/2026,4/30/2026,4/21/2026,-,"Installed, Pending TU"
,PR-3003819577,222R-4EDFERN,4 Edgar Rd Billerica MA USA 01821,National Grid,"$7,483.28",BILLERICA,4/26/2025,5/27/2025,9/21/2025,9/19/2025,-,"Installed, Pending TU"
,PR-3004932828,221R-103FLOR,103 Theresa St Fitchburg MA USA 01420,UNITIL,"$27,187.27",Fitchburg,3/17/2026,4/30/2026,4/22/2026,5/7/2026,-,"Installed, Pending TU"
,PR-3004721366,221R-751ROBE,751 Main St Ashby MA USA 01431,UNITIL,"$6,515.44",Ashby,1/8/2026,4/9/2026,3/26/2026,4/15/2026,-,"Installed, Pending TU"
,PR-3003684002,221R-59TMCCU,59 Tannery Rd Southwick MA USA 01077,WMECO,"$2,768.11",SOUTHWICK,5/13/2025,7/23/2025,5/22/2025,-,-,Cancelled
,PR-3004107194,222R-027GUZM,27 Stevens St Lawrence MA USA 01843,National Grid,"$8,157.66",LAWRENCE,7/3/2025,8/4/2025,9/26/2025,-,-,Cancelled
,PR-3003792682,223R-108FORR,1082 Broadway Hanover MA USA 02339,National Grid,"$8,449.76",HANOVER,5/8/2025,6/2/2025,7/16/2025,-,-,Cancelled
,PR-3003845064,223R-4RAROSE,4 Rathbun Willard Dr Attleboro MA USA 02703,National Grid,"$2,038.32",ATTLEBORO,6/11/2025,9/12/2025,9/10/2025,3/26/2026,-,"Installed, Pending TU"
,PR-3003840674,222R-280CARI,280 Mt Hope St Lowell MA USA 01854,National Grid,"$15,129.97",LOWELL,5/10/2025,6/4/2025,11/7/2025,11/8/2025,-,"Installed, Pending TU"
,PR-3003143601,222R-007HER2,7 Essex Ave Lawrence MA USA 01841,National Grid,"$7,717.94",Lawrence,11/1/2024,11/20/2024,3/11/2025,-,-,Cancelled
,PR-3003160618,221R-095ALLA,95 Heywood St Fitchburg MA USA 01420,UNITIL,"$1,527.23",Fitchburg,10/22/2024,1/6/2025,12/17/2024,-,-,Cancelled
,PR-3003685285,222R-194BETT,194 Penny Rd Melrose MA USA 02176,National Grid,"$7,483.28",MELROSE,4/8/2025,5/14/2025,7/23/2025,-,-,Cancelled
,PR-3004204350,222R-048FISH,48 Sherwood Rd Medford MA USA 02155,National Grid,"$8,157.66",MEDFORD,8/1/2025,8/20/2025,1/5/2026,-,-,Cancelled
,PR-3003732933,221R-34KMALD,34 Kerry Dr Springfield MA USA 01118,WMECO,"$5,010.32",SPRINGFIELD,4/16/2025,-,5/16/2025,-,-,Cancelled
,PR-3004820186,223R-024RUSC,24 Concetta Dr Bridgewater MA USA 02324,National Grid,"$11,236.85",BRIDGEWATER,2/22/2026,3/19/2026,5/14/2026,-,-,Pending Install
,PR-3003376424,221R-085KAYI,85 Chapel St Warren MA USA 01083,National Grid,$0.00,Warren,12/15/2024,1/15/2025,3/3/2025,-,-,Cancelled
,PR-3003795415,221R-134CHOU,1346 Lyons St Ludlow MA USA 01056,WMECO,"$11,120.72",LUDLOW,4/24/2025,-,6/26/2025,-,-,Cancelled
,PR-3004705709,221R-028OFLU,28 Joy St Ludlow MA USA 01056,WMECO,"$16,826.95",Ludlow,12/21/2025,-,3/3/2026,-,-,Pending Install
,PR-3003898666,223R-065JEAN,65 Paulin Ave Brockton MA USA 02302,National Grid,"$16,231.24",BROCKTON,5/18/2025,6/9/2025,2/17/2026,-,-,Cancelled
,PR-3004148135,221R-082RICE,82 Cove Rd Lunenburg MA USA 01462,UNITIL,"$11,624.59",LUNENBURG,7/28/2025,9/23/2025,9/17/2025,11/11/2025,-,"Installed, Pending TU"
,PR-3003943805,221R-194TRUD,194 Page St Lunenburg MA USA 01462,UNITIL,"$6,429.33",LUNENBURG,6/18/2025,8/8/2025,8/1/2025,-,-,Cancelled
,PR-3003875744,221R-073CARI,73 Cherokee Dr Springfield MA USA 01109,WMECO,"$11,430.91",SPRINGFIELD,5/17/2025,-,8/1/2025,-,-,Cancelled
,PR-3004571290,221R-316JOYC,316 Hollis Rd Lunenburg MA USA 01462,UNITIL,"$10,618.01",LUNENBURG,10/31/2025,-,11/19/2025,-,-,Cancelled
,PR-3000710711,224R-061KOCH,61 Terrace Ln Northampton MA USA 01060,National Grid,"$7,102.70",Northampton,3/7/2023,-,2/24/2023,-,-,Cancelled
,PR-3001744371,224R-127DOLI,127 Drexel St Springfield MA USA 01104,WMECO,"$3,108.29",Springfield,10/24/2023,-,10/12/2023,-,-,Cancelled
,PR-3001838151,223R-123RA57,123 Lenox St Brockton MA USA 02301,National Grid,"$3,533.95",Brockton,3/27/2024,4/12/2024,10/3/2024,-,-,Cancelled
,PR-3002953342,222R-019MEND,17-19 Kirk St Methuen MA USA 01844,National Grid,"$7,763.11",Methuen,8/30/2024,9/18/2024,11/8/2024,-,-,Cancelled
,PR-3001838861,221R-137ARCU,137 Bryn Mawr Ave Auburn MA USA 01501,National Grid,"$7,100.00",Auburn,11/1/2023,12/14/2023,12/19/2023,-,-,Cancelled
